"","dts","depth","ax","ay","az","odba","temp","temp.dep","f","night"
"846",2018-07-20 20:14:05,20.6188161779648,-0.297575324337032,-0.0643603544130236,-0.0898882902042533,0.675697530152391,22.6197936,12.3002144,"5","day"
"847",2018-07-20 20:14:06,20.6641034280265,-0.0215570086772955,0.0337034640748394,0.0463210983598968,0.603687797202992,22.6178208,12.2998256,"5","day"
"848",2018-07-20 20:14:07,20.7224234280288,0.226127175324584,0.0427439695396549,0.0283866125622629,0.578328221674712,22.6168648,12.299064,"5","day"
"849",2018-07-20 20:14:08,20.7872934118124,-0.196640379215945,0.00726362476443107,-0.0396627277675522,0.523318661262073,22.6163392,12.3017776,"5","day"
"850",2018-07-20 20:14:09,20.8554047786787,0.12607157259236,0.0304136394550955,-0.00427738491932577,0.568892768701777,22.6172648,12.3042456,"5","day"
"851",2018-07-20 20:14:10,20.9214747214941,-0.06059456251752,-0.0390348723351995,-0.00135990654005561,0.5558635232666,22.6176416,12.3055104,"5","day"
"852",2018-07-20 20:14:11,20.9698265972061,-0.280067581052976,-0.0239929652019517,-0.0278960885367595,0.543837735633624,22.6185072,12.3060576,"5","day"
"853",2018-07-20 20:14:12,20.9880699575819,0.220898238901032,-0.0906703322312564,0.0109493545707041,0.532114000473152,22.6184088,12.3053992,"5","day"
"854",2018-07-20 20:14:13,20.978535013499,-0.0631839394878169,-0.0374598707134158,-0.0158333344167754,0.539057185292583,22.6175744,12.3028216,"5","day"
"855",2018-07-20 20:14:14,20.9441345285545,0.0221072919887748,0.092609827111376,0.0402662581279313,0.476630771199656,22.6153848,12.2993808,"5","day"
"856",2018-07-20 20:14:15,20.8881845720768,0.261895781988353,0.0313376097597996,0.0429529354619164,0.503997645391192,22.6162,12.2961576,"5","day"
"857",2018-07-20 20:14:16,20.8233444627807,-0.1568979724174,0.0506321936351833,-0.0391473040351954,0.433456994590272,22.61582,12.292932,"5","day"
"858",2018-07-20 20:14:17,20.7660103212203,0.166764190144504,-0.00556565695352864,0.00579550029951196,0.504705562942232,22.615784,12.2951048,"5","day"
"859",2018-07-20 20:14:18,20.7301733708129,-0.0420437134396561,-0.0959415981343362,-0.00773825130026076,0.368278972403216,22.6170048,12.2939088,"5","day"
